Điều,Chủ đề,Khoản,Nội dung,Tóm tắt,Thời gian,Bộ luật
5,Nguyên tắc hoạt động về chứng khoán và thị trường chứng khoán,4,Tự chịu trách nhiệm về rủi ro.,Tự chịu trách nhiệm về rủi ro,2019,Luật số 54/2019/QH14
6,Chính sách phát triển thị trường chứng khoán,1,"Nhà nước có chính sách khuyến khích, tạo điều kiện thuận lợi để tổ chức, cá nhân trong nước, nước ngoài tham gia đầu tư và hoạt động trên thị trường chứng khoán nhằm huy động các nguồn vốn trung hạn và dài hạn cho đầu tư phát triển.","Nhà nước có chính sách khuyến khích, tạo điều kiện thuận lợi để tổ chức, cá nhân trong nước, nước ngoài tham gia đầu tư và hoạt động trên thị trường chứng khoán nhằm huy động các nguồn vốn trung hạn và dài hạn cho đầu tư phát triển",2019,Luật số 54/2019/QH14
6,Chính sách phát triển thị trường chứng khoán,2,"Nhà nước có chính sách quản lý, giám sát bảo đảm thị trường chứng khoán hoạt động công bằng, công khai, minh bạch, an toàn và hiệu quả.","Nhà nước có chính sách quản lý, giám sát bảo đảm thị trường chứng khoán hoạt động công bằng, công khai, minh bạch, an toàn và hiệu quả",2019,Luật số 54/2019/QH14
6,Chính sách phát triển thị trường chứng khoán,3,"Nhà nước có chính sách đầu tư hiện đại hóa cơ sở hạ tầng, công nghệ thông tin cho hoạt động của thị trường chứng khoán, phát triển nguồn nhân lực cho ngành chứng khoán, tuyên truyền, phổ biến kiến thức về chứng khoán và thị trường chứng khoán.","Nhà nước có chính sách đầu tư hiện đại hóa cơ sở hạ tầng, công nghệ thông tin cho hoạt động của thị trường chứng khoán, phát triển nguồn nhân lực cho ngành chứng khoán, tuyên truyền, phổ biến kiến thức về chứng khoán và thị trường chứng khoán",2019,Luật số 54/2019/QH14
7,"Biện pháp bảo đảm an ninh, an toàn thị trường chứng khoán",1,"Biện pháp bảo đảm an ninh, an toàn thị trường chứng khoán bao gồm:
a) Giám sát an ninh, an toàn thị trường chứng khoán;
b) Ứng phó, khắc phục sự cố, sự kiện, biến động ảnh hưởng đến an toàn, ổn định và tính toàn vẹn của thị trường chứng khoán;
c) Tạm ngừng, đình chỉ giao dịch đối với một hoặc một số chứng khoán niêm yết, đăng ký giao dịch trên hệ thống giao dịch chứng khoán;
d) Tạm ngừng, đình chỉ một phần hoặc toàn bộ hoặc khôi phục hoạt động giao dịch của Sở giao dịch chứng khoán Việt Nam và công ty con;
đ) Tạm ngừng, đình chỉ một phần hoặc toàn bộ hoặc khôi phục hoạt động đăng ký, lưu ký, bù trừ, thanh toán chứng khoán của Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam;
e) Cấm đảm nhiệm chức vụ tại công ty chứng khoán, công ty quản lý quỹ đầu tư chứng khoán, chi nhánh công ty chứng khoán và công ty quản lý quỹ nước ngoài tại Việt Nam, công ty đầu tư chứng khoán có thời hạn hoặc vĩnh viễn, cấm thực hiện các hoạt động về chứng khoán và thị trường chứng khoán có thời hạn hoặc vĩnh viễn do thực hiện hành vi bị nghiêm cấm trong hoạt động về chứng khoán và thị trường chứng khoán;
g) Phong tỏa tài khoản chứng khoán, yêu cầu người có thẩm quyền phong tỏa tài khoản tiền có liên quan đến hành vi vi phạm pháp luật về chứng khoán và thị trường chứng khoán.","Giám sát an ninh và ứng phó, khắc phục sự cố, biến động ảnh hưởng tới thị trường.
Tạm ngừng/đình chỉ giao dịch với một số chứng khoán hoặc toàn bộ hệ thống Sở GDCK Việt Nam và Tổng công ty Lưu ký – Bù trừ khi cần thiết.
Cấm hoặc hạn chế chức vụ, hoạt động chứng khoán đối với cá nhân/tổ chức vi phạm nghiêm trọng.
Phong tỏa tài khoản chứng khoán hoặc tài khoản tiền liên quan hành vi vi phạm.",2019,Luật số 54/2019/QH14
7,"Biện pháp bảo đảm an ninh, an toàn thị trường chứng khoán",2,"Chính phủ quy định chi tiết việc áp dụng các biện pháp bảo đảm an ninh, an toàn thị trường chứng khoán quy định tại khoản 1 Điều này.","Chính phủ quy định chi tiết việc áp dụng các biện pháp bảo đảm an ninh, an toàn thị trường chứng khoán quy định tại khoản 1 Điều này",2019,Luật số 54/2019/QH14
8,Quản lý nhà nước về chứng khoán và thị trường chứng khoán,1,Chính phủ thống nhất quản lý nhà nước về chứng khoán và thị trường chứng khoán.,Chính phủ thống nhất quản lý nhà nước về chứng khoán và thị trường chứng khoán,2019,Luật số 54/2019/QH14
8,Quản lý nhà nước về chứng khoán và thị trường chứng khoán,2,"Bộ Tài chính chịu trách nhiệm trước Chính phủ thực hiện quản lý nhà nước về chứng khoán và thị trường chứng khoán và có các nhiệm vụ, quyền hạn sau đây:
a) Trình Chính phủ, Thủ tướng Chính phủ ban hành chiến lược, kế hoạch, đề án, chính sách phát triển thị trường chứng khoán;
b) Trình cấp có thẩm quyền ban hành hoặc ban hành theo thẩm quyền các văn bản quy phạm pháp luật về chứng khoán và thị trường chứng khoán;
c) Chỉ đạo Ủy ban Chứng khoán Nhà nước thực hiện chiến lược, kế hoạch, đề án, chính sách phát triển thị trường chứng khoán và các văn bản quy phạm pháp luật về chứng khoán và thị trường chứng khoán.","Bộ Tài chính quản lý nhà nước về chứng khoán và thị trường chứng khoán, chịu trách nhiệm trước Chính phủ.
Trình Chính phủ/Thủ tướng ban hành chiến lược, kế hoạch, đề án, chính sách phát triển thị trường.
Trình hoặc ban hành văn bản quy phạm pháp luật về chứng khoán và thị trường chứng khoán.
Chỉ đạo Ủy ban Chứng khoán Nhà nước thực hiện chiến lược, kế hoạch và văn bản pháp luật liên quan.",2019,Luật số 54/2019/QH14
8,Quản lý nhà nước về chứng khoán và thị trường chứng khoán,3,"Bộ, cơ quan ngang Bộ, trong phạm vi nhiệm vụ, quyền hạn của mình, có trách nhiệm phối hợp với Bộ Tài chính thực hiện quản lý nhà nước về chứng khoán và thị trường chứng khoán.","Bộ, cơ quan ngang Bộ, trong phạm vi nhiệm vụ, quyền hạn của mình, có trách nhiệm phối hợp với Bộ Tài chính thực hiện quản lý nhà nước về chứng khoán và thị trường chứng khoán",2019,Luật số 54/2019/QH14
8,Quản lý nhà nước về chứng khoán và thị trường chứng khoán,4,"Ủy ban nhân dân các cấp, trong phạm vi nhiệm vụ, quyền hạn của mình, có trách nhiệm thực hiện quản lý nhà nước về chứng khoán và thị trường chứng khoán tại địa phương.","Ủy ban nhân dân các cấp, trong phạm vi nhiệm vụ, quyền hạn của mình, có trách nhiệm thực hiện quản lý nhà nước về chứng khoán và thị trường chứng khoán tại địa phương",2019,Luật số 54/2019/QH14
9,Ủy ban Chứng khoán Nhà nước,1,"Ủy ban Chứng khoán Nhà nước là cơ quan thuộc Bộ Tài chính thực hiện chức năng tham mưu, giúp Bộ trưởng Bộ Tài chính quản lý nhà nước về chứng khoán và thị trường chứng khoán, tổ chức thực thi pháp luật về chứng khoán và thị trường chứng khoán theo phân cấp, ủy quyền của Bộ trưởng Bộ Tài chính và có các nhiệm vụ, quyền hạn sau đây:
a) Trình Bộ trưởng Bộ Tài chính ban hành hoặc để trình cấp có thẩm quyền ban hành các văn bản quy phạm pháp luật về chứng khoán và thị trường chứng khoán, chiến lược, kế hoạch, đề án, chính sách phát triển thị trường chứng khoán;
b) Tổ chức, phát triển thị trường chứng khoán; trực tiếp quản lý, giám sát hoạt động về chứng khoán và thị trường chứng khoán; quản lý các hoạt động dịch vụ về chứng khoán và thị trường chứng khoán theo quy định của pháp luật;
c) Cấp, cấp lại, gia hạn, điều chỉnh, thu hồi giấy phép, chứng chỉ hành nghề chứng khoán và giấy chứng nhận liên quan đến hoạt động về chứng khoán và thị trường chứng khoán; chấp thuận những thay đổi, đình chỉ, hủy bỏ liên quan đến hoạt động về chứng khoán và thị trường chứng khoán;
d) Quản lý, thanh tra, kiểm tra, giám sát hoạt động nghiệp vụ chứng khoán của Sở giao dịch chứng khoán Việt Nam và công ty con, Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam; chấp thuận các quy định, quy chế của Sở giao dịch chứng khoán Việt Nam và công ty con, Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam; yêu cầu Sở giao dịch chứng khoán Việt Nam và công ty con, Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam sửa đổi quy định, quy chế liên quan đến hoạt động nghiệp vụ; đình chỉ, hủy bỏ quyết định liên quan đến hoạt động nghiệp vụ của Sở giao dịch chứng khoán Việt Nam và công ty con, Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam, chỉ đạo Sở giao dịch chứng khoán Việt Nam và công ty con, Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam thực hiện các nhiệm vụ liên quan đến hoạt động nghiệp vụ trong trường hợp cần thiết để bảo vệ quyền và lợi ích hợp pháp của nhà đầu tư;
đ) Chấp thuận việc đưa vào giao dịch các loại chứng khoán mới, thay đổi và áp dụng phương thức giao dịch mới, chấp thuận hệ thống giao dịch chứng khoán và đưa vào vận hành hệ thống giao dịch chứng khoán mới;
e) Quản lý, giám sát hoạt động liên quan đến chứng khoán và thị trường chứng khoán của các tổ chức, cá nhân;
g) Thanh tra, kiểm tra, giải quyết khiếu nại, tố cáo và xử lý vi phạm hành chính trong lĩnh vực chứng khoán và thị trường chứng khoán;
h) Báo cáo Bộ Tài chính để báo cáo Thủ tướng Chính phủ, Chính phủ về tình hình hoạt động của thị trường chứng khoán. Trường hợp có biến động lớn ảnh hưởng đến an ninh, an toàn thị trường chứng khoán, Ủy ban Chứng khoán Nhà nước có trách nhiệm kịp thời báo cáo Bộ Tài chính, đồng thời báo cáo Chính phủ, Thủ tướng Chính phủ về tình hình thị trường và các giải pháp để ổn định thị trường và bảo đảm an ninh, an toàn tài chính;
i) Thực hiện theo thẩm quyền hoặc trình cấp có thẩm quyền thực hiện các biện pháp bảo đảm an ninh, an toàn thị trường chứng khoán;
k) Thực hiện thống kê, dự báo về hoạt động chứng khoán và thị trường chứng khoán; hiện đại hóa công nghệ thông tin trong lĩnh vực chứng khoán và thị trường chứng khoán;
l) Tổ chức, phối hợp với các cơ quan, tổ chức liên quan đào tạo, bồi dưỡng đội ngũ cán bộ, công chức, viên chức ngành chứng khoán và người hành nghề chứng khoán; tuyên truyền, phổ biến kiến thức về chứng khoán và thị trường chứng khoán cho công chúng;
m) Ban hành văn bản hướng dẫn chuyên môn, nghiệp vụ, văn bản khác thuộc phạm vi quản lý của Ủy ban Chứng khoán Nhà nước;
n) Giám sát tổ chức xã hội - nghề nghiệp về chứng khoán trong việc thực hiện mục đích, tôn chỉ, Điều lệ hoạt động;
o) Thực hiện chế độ báo cáo về chứng khoán và thị trường chứng khoán theo quy định của pháp luật;
p) Thực hiện hợp tác quốc tế và làm đầu mối thực hiện các cam kết quốc tế trong lĩnh vực chứng khoán và thị trường chứng khoán mà nước Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên;
q) Nhiệm vụ, quyền hạn khác theo quy định của Luật này và quy định khác của pháp luật có liên quan.","Ủy ban Chứng khoán Nhà nước (UBCKNN) – nhiệm vụ và quyền hạn chính:

Tham mưu, trình Bộ Tài chính/ cấp có thẩm quyền ban hành văn bản pháp luật, chiến lược, kế hoạch, chính sách phát triển thị trường chứng khoán.

Quản lý, giám sát, thanh tra hoạt động chứng khoán và thị trường; cấp, thu hồi, điều chỉnh giấy phép, chứng chỉ hành nghề chứng khoán; xử lý khiếu nại, vi phạm hành chính.

Chấp thuận đưa chứng khoán mới vào giao dịch, áp dụng phương thức và hệ thống giao dịch mới; giám sát tổ chức, cá nhân liên quan.

Báo cáo Bộ Tài chính, Chính phủ về tình hình thị trường, biến động lớn, và đề xuất biện pháp bảo đảm an ninh, an toàn thị trường chứng khoán.

Thống kê, dự báo, hiện đại hóa CNTT, đào tạo nhân lực, tuyên truyền kiến thức, ban hành hướng dẫn chuyên môn, hợp tác quốc tế và thực hiện nhiệm vụ khác theo pháp luật.",2019,Luật số 54/2019/QH14
